ID	Status	Reason	Top_Hit
fbbcf35e-2c1a-41db-904a-06a9a6ff24d5_x_af591219_c9d44752_1_trimmed	Excluded	Low identity	Uncultured Cortinarius clone LTSP_EUKA_P2J02 18S ribosomal RNA, 18S-25/28S ribosomal RNA intergenic spacer, partial sequence ~83%
c45784b5-1a8e-450e-a0a6-eea62dfd1641_x_af591219_c9d44752_1_trimmed	Excluded	Low identity	Naohidea sebacea isolate AFTOL-ID 1761 18S small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 25S large subunit ribosomal RNA gene, partial sequence ~81%
da1912b2-ede7-4209-8007-114e0c9c4cd1_x_af591219_c9d44752_1_trimmed	Included	Fungal	Pseudogymnoascus sp. PB-2018 strain 27E small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence >gi|1968324945|gb|MT732887.1| Pseudogymnoascus sp. PB-2018 strain 28E small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence >gi|1968324946|gb|MT732888.1| Pseudogymnoascus sp. PB-2018 strain 30E small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence >gi|1968324947|gb|MT732889.1| Pseudogymnoascus sp. PB-2018 strain 77E small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence >gi|1968324948|gb|MT732890.1| Pseudogymnoascus sp. PB-2018 strain 142E small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~90%
a3e9e6e1-6b07-47d7-806e-6e48e9ac8b89_x_af591219_c9d44752_1_trimmed	Included	Fungal	Lenzites betulinus isolate CA FUNDIS iNaturalist # 191236174 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence >gi|2927080338|gb|PV263473.1| Lenzites betulinus bio-material iNAT:233353651 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~92%
83515f3c-ee20-4244-a163-4ecc7448d60a_x_af591219_c9d44752_1_trimmed	Included	Fungal	Hypochnicium lyndoniae culture CBS:125874 strain CBS 125874 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~94%
6ee3e8fe-ff13-41d3-b8c1-c6652f7fbd7a_x_af591219_c9d44752_1_trimmed	Excluded	Low identity	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~84%
f913aeb1-880e-4996-b3af-fb55dea95241_x_af591219_c9d44752_1_trimmed	Excluded	Low identity	Marchandiomyces lignicola strain JL239-02 18S small subunit ribosomal RNA gene, partial sequence ~76%
532451f9-3fff-463d-b90e-8a8df6c15e5c_x_af591219_c9d44752_1_trimmed	Excluded	Low identity	Polyporales sp. 1 SR-2012 strain 590 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~80%
b68e8686-38c2-4bc8-b314-a0fdea5d45d0_x_af591219_c9d44752_1_trimmed	Included	Fungal	Peziza lobulata 18S small subunit ribosomal RNA gene, partial sequence ~91%
4bf83ee1-f46a-41c1-b926-294a5e5694cc_x_af591219_c9d44752_1_trimmed	Included	Fungal	Lenzites betulinus voucher CLZhao 3925 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~90%
91f61af7-78a8-402f-bf50-f7dc97e1954d_x_af591219_c9d44752_1_trimmed	Included	Fungal	Uncultured fungus clone L049548B10 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~87%
e4fee37e-9152-4d47-99c5-3d9b1cae8295_x_af591219_c9d44752_1_trimmed	Included	Fungal	Lenzites betulinus isolate CA FUNDIS iNaturalist # 191236174 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence >gi|2927080338|gb|PV263473.1| Lenzites betulinus bio-material iNAT:233353651 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~94%
2a1336d5-4908-47ab-b5e5-5e8ff830743c_x_af591219_c9d44752_1_trimmed	Included	Fungal	Grifola frondosa isolate F-229 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~93%
0be400f0-3a59-4837-b366-f58300902a2f_x_af591219_c9d44752_1_trimmed	Included	Fungal	Lenzites betulinus isolate CA FUNDIS iNaturalist # 191236174 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence >gi|2927080338|gb|PV263473.1| Lenzites betulinus bio-material iNAT:233353651 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~94%
7b48c663-ebf9-450a-b96e-431457201d16_x_af591219_c9d44752_1_trimmed	Included	Fungal	Corticiaceae sp. 386 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~85%
e93ff896-1d74-429a-be7b-e8685e66cbc8_x_af591219_c9d44752_1_trimmed	Included	Fungal	Basidiomycota sp. isolate 167629994 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~87%
1cbc2a2b-bf89-4bfd-83a0-8fefa586f0b8_x_af591219_c9d44752_1_trimmed	Included	Fungal	Lenzites betulinus isolate CA FUNDIS iNaturalist # 191236174 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence >gi|2927080338|gb|PV263473.1| Lenzites betulinus bio-material iNAT:233353651 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~88%
580653f9-2b23-4488-a9ea-cf2d1429b10a_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Uncultured fungus clone CMH518 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~78%
5f21b7d7-b3fa-47e1-923a-4bc0ba90cc87_x_af591219_c9d44752_2_trimmed	Included	Fungal	Hypochnicium lyndoniae culture CBS:125874 strain CBS 125874 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~97%
8dafae2b-b076-4bb8-a01e-dc44f18771c6_x_af591219_c9d44752_2_trimmed	Included	Fungal	Polyporales sp. 4 SR-2012 strain 428 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~87%
dea75ee9-54c4-41d0-aef5-e91560bb906b_x_af591219_c9d44752_2_trimmed	Included	Fungal	Termitomyces albuminosus strain ATCC 42010 18S ribosomal RNA gene, complete sequence ~89%
a6806d94-217f-42f7-9d8f-9a254e77bc67_x_af591219_c9d44752_2_trimmed	Included	Fungal	Peziza sp. 'CA02' isolate CA FUNDIS iNaturalist # 153736036 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~88%
9a6108bb-521e-4416-9f07-b2888024bd05_x_af591219_c9d44752_2_trimmed	Included	Fungal	Basidiomycota sp. isolate 163759063 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~90%
b030ea1e-66af-4397-b6bd-f5cdb1069dca_x_af591219_c9d44752_2_trimmed	Included	Fungal	Ganoderma parvulum isolate CC9 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~88%
5faf31e0-8bad-440b-9798-9161fdc52a2a_x_af591219_c9d44752_2_trimmed	Included	Fungal	Tephrocybe sp. isolate ubco35 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~88%
420b8ec4-a8c1-488d-aa94-f8de8a4b48bb_x_af591219_c9d44752_2_trimmed	Excluded	User skipped or timeout	N/A
4f06bec7-1fd9-44c3-b8ef-f839926c79f7_x_af591219_c9d44752_2_trimmed	Included	Fungal	Basidiomycota sp. isolate 163759063 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~87%
a587257a-d8b0-4f00-bb0b-6665bc3cfd19_x_af591219_c9d44752_2_trimmed	Included	Fungal	Peziza echinospora 18S ribosomal RNA gene, complete sequence ~88%
ee5e5f4b-420e-4566-9ba1-d40e8b2893ef_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Bacillicladium lobatum genomic DNA sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, isolate CCF 5200 ~78%
7ec7c056-793d-41c3-8825-ba3a39a97d0b_x_af591219_c9d44752_2_trimmed	Excluded	User skipped or timeout	N/A
29a98852-eece-4051-a2cb-06de6edff0a0_x_af591219_c9d44752_2_trimmed	Excluded	User skipped or timeout	N/A
886f3501-5b40-47f2-a592-2a6a0cdb8288_x_af591219_c9d44752_2_trimmed	Included	Fungal	Lenzites betulinus isolate CA FUNDIS iNaturalist # 191236174 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence >gi|2927080338|gb|PV263473.1| Lenzites betulinus bio-material iNAT:233353651 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~90%
1438a157-a9e4-4cb3-8917-3a1c1ba32ae6_x_af591219_c9d44752_2_trimmed	Excluded	User skipped or timeout	N/A
86b151e8-7ddf-4b1b-a1a5-a419bdba0de7_x_af591219_c9d44752_2_trimmed	Excluded	User skipped or timeout	N/A
c382d83b-9056-4fc0-adb9-b2f735a38c4c_x_af591219_c9d44752_2_trimmed	Included	Fungal	Peziza sp. 'CA02' isolate CA FUNDIS iNaturalist # 153736036 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~93%
2e12cab1-88c2-40ef-9eb7-ae3f00bbb7ec_x_af591219_c9d44752_2_trimmed	Included	Fungal	Hypochnicium lyndoniae culture CBS:125874 strain CBS 125874 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~95%
24a5a211-e06a-42c0-8bd1-2a319b00614c_x_af591219_c9d44752_2_trimmed	Included	Fungal	Lenzites betulinus isolate CA FUNDIS iNaturalist # 191236174 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence >gi|2927080338|gb|PV263473.1| Lenzites betulinus bio-material iNAT:233353651 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~90%
bd373806-e55e-4f70-8dae-47571c3ba10e_x_af591219_c9d44752_2_trimmed	Included	Fungal	Polyporales sp. 4 SR-2012 strain 428 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~89%
c44fd814-d885-4c2a-8ef9-1146c0a70c11_x_af591219_c9d44752_2_trimmed	Included	Fungal	Lenzites betulinus isolate CA FUNDIS iNaturalist # 191236174 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence >gi|2927080338|gb|PV263473.1| Lenzites betulinus bio-material iNAT:233353651 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~95%
5158b30d-94cb-4685-afb1-c8ff1dfd9b2a_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Ganoderma gibbosum isolate CTRA6 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~82%
27fdec57-c561-4cfb-b9c5-c6c742e899b9_x_af591219_c9d44752_2_trimmed	Included	Fungal	Basidiomycota sp. isolate 167629994 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~96%
00ad4d5e-72ec-42b8-9909-0843edc72127_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Boletus reticulatus genes for 18S rRNA, ITS1, 5.8S rRNA, ITS2, 28S rRNA, partial and complete sequence, specimen_voucher: TNS:F55588 ~82%
d165d6a4-93d8-4039-a512-2492a7fc36d3_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Orbilia alba voucher H.B. 9645a 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~79%
c4f99332-9a8c-4e75-affe-f208a03d11d0_x_af591219_c9d44752_2_trimmed	Included	Fungal	Ganoderma applanatum strain BCRC 36235 18S ribosomal RNA gene, partial sequence ~95%
95b4d8b3-8a1a-48e7-a932-76a1742bcced_x_af591219_c9d44752_2_trimmed	Included	Fungal	Uncultured fungus clone 3993_816 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~89%
a602ead7-96cb-49b2-be3b-6a564fcbec09_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Polyporales sp. 4 SR-2012 strain 428 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~84%
c2c53c66-eccc-4bdd-a0fd-93d1c2963e63_x_af591219_c9d44752_2_trimmed	Included	Fungal	Lenzites betulinus voucher CFMR:DLL2011-048 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~92%
2cd3dab5-4f52-4531-abe4-45040d6ab74c_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Ramalina culbersoniorum voucher Lendemer 48735 18S small subunit ribosomal RNA gene, internal transcribed spacer 1, 5S ribosomal RNA gene, internal transcribed spacer 2, and 28S large subunit ribosomal RNA gene, complete sequence ~82%
1fd714a4-0649-4566-b036-6531f062aa1f_x_af591219_c9d44752_2_trimmed	Included	Fungal	Basidiomycota sp. isolate 163759063 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~92%
b7189fdf-649d-4891-a9bf-cda512ae90a3_x_af591219_c9d44752_2_trimmed	Included	Fungal	Ganoderma australe isolate CTRA7 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~86%
8d933241-18b2-4e9b-a5a2-e689cce97b3e_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Ganoderma parvulum isolate CC9 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~75%
42adc3ce-ffd3-4aea-89fa-89a77933c3ae_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Komagataella pastoris gene for 18S rRNA, partial sequence ~84%
9912a72e-8f98-4553-a00f-52ed10540bfe_x_af591219_c9d44752_2_trimmed	Included	Fungal	Lenzites betulinus isolate CA FUNDIS iNaturalist # 191236174 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence >gi|2927080338|gb|PV263473.1| Lenzites betulinus bio-material iNAT:233353651 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~93%
