ID	Status	Reason	Top_Hit
23b09bab-72b5-49c0-a6a0-823b1e61d0d7_x_af591219_c9d44752_17_trimmed	Excluded	Low identity	Uncultured fungus clone G1_FF7 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~76%
33dc23e4-3c7e-43d4-ba4c-445acf345b82_x_af591219_c9d44752_17_trimmed	Excluded	Low identity	Fungal sp. isolate ARIZ:Torreya:BES052 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~82%
b496e48a-e971-47d8-8d4b-358b10e145ee_x_af591219_c9d44752_17_trimmed	Excluded	Low identity	uncultured fungus genomic DNA sequence contains ITS1 ~84%
2099905d-0b8e-4ff6-aaf4-60c706dfd3d1_x_af591219_c9d44752_19_trimmed	Included	Fungal	Geomyces luteus strain HSrS3-6.4-MR small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~92%
4b57505f-ed8b-4d27-867b-85b0a99b0345_x_af591219_c9d44752_1_trimmed	Included	Fungal	Solicoccozyma terrea genomic DNA sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene ~94%
fc3b2cc6-da49-42b9-b9b4-8cd1e33e8e35_x_af591219_c9d44752_1_trimmed	Excluded	Low identity	Uncultured fungus clone 846 internal transcribed spacer 2, partial sequence ~79%
60215a73-716a-4cc7-b07b-b0f8ad59d5a6_x_af591219_c9d44752_21_trimmed	Included	Fungal	Arxiozyma heterogenica AAA family ATPase peroxin 6 (PWA37_002486), partial mRNA ~96%
7d111a45-08cb-48f4-b4f1-11b0c9fdb45c_x_af591219_c9d44752_22_trimmed	Included	Fungal	Fungal endophyte isolate 5064_1039 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~87%
c74c09fe-799d-4fa4-9f40-602be5a6bb75_x_af591219_c9d44752_23_trimmed	Excluded	Low identity	Uncultured fungus clone G1_FF7 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~77%
4030f69e-bf34-4b58-8b4f-61a0ea6607db_x_af591219_c9d44752_23_trimmed	Excluded	Low identity	Fungal endophyte isolate 5064_1039 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~74%
2667b94d-dc6e-4e39-846a-f4d4df267c9c_x_af591219_c9d44752_24_trimmed	Excluded	Low identity	Fungal endophyte isolate 5064_1039 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~73%
888cabe4-2393-4526-b8c3-5b489f7b109f_x_af591219_c9d44752_24_trimmed	Included	Fungal	Fungal endophyte isolate 5064_1039 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~88%
f283bda7-88a8-4889-bdc7-84b071737050_x_af591219_c9d44752_24_trimmed	Included	Fungal	Fungal endophyte isolate 5064_1039 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~95%
4b6727f0-51b2-47b8-b448-10170fa6c468_x_af591219_c9d44752_25_trimmed	Excluded	Low identity	Fungal endophyte isolate 5064_1039 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~81%
b07dfb7d-e248-4d6b-a161-dda8e13396c6_x_af591219_c9d44752_26_trimmed	Excluded	Low identity	Uncultured fungus clone G1_FF7 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~75%
0964553f-1e75-480b-9eed-ac687e5a6b07_x_af591219_c9d44752_26_trimmed	Excluded	Low identity	Uncultured fungus clone 846 internal transcribed spacer 2, partial sequence ~80%
d84e19d5-a16e-49f4-bf24-871842af39a1_x_af591219_c9d44752_27_trimmed	Excluded	Low identity	Fungal endophyte isolate 5064_1932 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~78%
e4be1e44-e7fb-43b0-8011-17664108368c_x_af591219_c9d44752_28_trimmed	Excluded	Low identity	uncultured fungus genomic DNA sequence contains ITS1 ~80%
7fbfc4a3-5ab2-4ff6-8ebe-2b538405072e_x_af591219_c9d44752_29_trimmed	Excluded	Low identity	Fungal endophyte isolate 5064_1932 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~83%
e7d32729-9b39-4713-9b7c-35c33b57ca0a_x_af591219_c9d44752_29_trimmed	Excluded	Low identity	Geoglossum fallax strain SSMC OLY-AL0367 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~75%
b216b104-f52f-4ad5-abc0-434e508b0e7f_x_af591219_c9d44752_29_trimmed	Excluded	Low identity	Fungal endophyte isolate 5064_1932 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~83%
7ab107b7-b201-4619-8653-150b3f11763b_x_af591219_c9d44752_29_trimmed	Excluded	Low identity	Fungal endophyte isolate 5064_1039 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~84%
ddd3ae84-77a4-473b-8b25-c6c8c5108392_x_af591219_c9d44752_30_trimmed	Included	Fungal	Fungal endophyte isolate 5064_1039 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~90%
a654c8e9-536a-49d6-b380-4f9a2e077d07_x_af591219_c9d44752_30_trimmed	Excluded	Low identity	uncultured fungus genomic DNA sequence contains ITS1 ~83%
08714170-3842-4db1-ab4d-f19dcfda06e9_x_af591219_c9d44752_30_trimmed	Included	Fungal	Fungal endophyte isolate 5064_1039 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~91%
a8fbfef6-8778-40f3-b020-41e807256990_x_af591219_c9d44752_31_trimmed	Included	Fungal	Fungal endophyte isolate 5064_1039 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~95%
76d1af5a-81fe-4aa2-b684-d855a5893025_x_af591219_c9d44752_31_trimmed	Excluded	Low identity	Fungal endophyte isolate 5064_1932 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~82%
978e3f5e-efbf-44be-bda9-25da09bacd98_x_af591219_c9d44752_31_trimmed	Excluded	Low identity	Fungal endophyte isolate 5064_1932 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~78%
275b0e0f-25c6-4bde-be36-a5683992c96b_x_af591219_c9d44752_32_trimmed	Included	Fungal	Fungal endophyte isolate 5064_1039 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~89%
daf89de2-2c1a-4de1-a8e7-34493171c130_x_af591219_c9d44752_32_trimmed	Excluded	Low identity	uncultured fungus genomic DNA sequence contains ITS1 ~74%
0db28ce8-0896-4d6d-ba42-d2a0aff24534_x_af591219_c9d44752_32_trimmed	Excluded	Low identity	Fungal endophyte isolate 5064_1405 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~80%
23c33c74-bfc4-4ffe-8e05-5ac1f64048f0_x_af591219_c9d44752_33_trimmed	Excluded	Low identity	Fungal endophyte isolate 5064_1039 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~71%
9a7f1221-be9a-48c8-9b34-5fcb911df1a5_x_af591219_c9d44752_34_trimmed	Included	Fungal	Fungal endophyte isolate 5064_1932 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~93%
252bdb86-f8e6-46cd-b34d-1fa91101a3ba_x_af591219_c9d44752_34_trimmed	Excluded	Low identity	Fungal endophyte isolate 5064_1039 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~75%
32577cb4-038a-4933-86b4-60df79340ad6_x_af591219_c9d44752_34_trimmed	Excluded	Low identity	uncultured fungus genomic DNA sequence contains ITS1 ~83%
77a9111a-a46b-4fac-9c78-f964140cc71e_x_af591219_c9d44752_34_trimmed	Included	Fungal	uncultured fungus genomic DNA sequence contains ITS1 ~85%
f91991f2-3b0e-4918-822b-6e95be1ba9c4_x_af591219_c9d44752_34_trimmed	Included	Fungal	Uncultured fungus clone 846 internal transcribed spacer 2, partial sequence ~93%
5a1f6622-5f59-4dfc-90d7-2e57be1a831f_x_af591219_c9d44752_35_trimmed	Included	Fungal	Penicillium corvianum strain CN086D3 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~88%
ba568e5c-1079-4cad-b85d-c348755d5f82_x_af591219_c9d44752_3_trimmed	Excluded	Low identity	Fungal endophyte isolate 5064_1039 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~73%
8f03b95f-f4e8-491c-8da1-b90814d48d17_x_af591219_c9d44752_3_trimmed	Excluded	Low identity	Uncultured fungus clone OTU_1142_61_33191 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~72%
afa25c9d-1aa8-4b42-af63-1c4182c354f8_x_af591219_c9d44752_4_trimmed	Excluded	Low identity	Fungal endophyte isolate 5064_1039 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~73%
f9ca1d18-099c-405c-b23d-82e202e78631_x_af591219_c9d44752_4_trimmed	Excluded	Low identity	uncultured fungus genomic DNA sequence contains ITS1 ~83%
ed0a6c73-c6ea-48f0-b883-e3d73a92032a_x_af591219_c9d44752_4_trimmed	Included	Fungal	Uncultured fungus clone 3993_2552 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~92%
14cc826a-1fac-44d4-9a80-f21c3e6ce778_x_af591219_c9d44752_5_trimmed	Excluded	Low identity	Uncultured ascomycete clone Elev_18S_1458 18S ribosomal RNA gene, partial sequence ~73%
7f1f77fe-4ed9-4dc4-a4e6-3bcc51a139e7_x_af591219_c9d44752_8_trimmed	Included	Fungal	Miladina lecithina 18S small subunit ribosomal RNA gene, partial sequence ~86%
d901e4a8-cc83-4700-8291-b1d6da2beb47_x_af591219_c9d44752_9_trimmed	Excluded	Low identity	uncultured fungus genomic DNA sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, isolate ASV_684 ~77%
3cb7fa0d-c8e6-4f05-829e-56e2bae8a548_x_af591219_c9d44752_9_trimmed	Included	Fungal	Symmetrospora marina isolate AA45 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~87%
