ID	Status	Reason	Top_Hit
4dec528a-70a5-48f5-b395-54b72f718a93_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Paecilomyces cremeoroseus culture CBS:250.55 strain CBS 250.55 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~78%
5d8a6c4c-81c8-4e9a-a2cf-7f932920ea12_x_af591219_c9d44752_0_trimmed	Excluded	User skipped or timeout	N/A
5ea528b3-6f27-4e1a-a8ea-e70600f8f8ad_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone OTU_1142_61_33191 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~68%
c400afd3-fa6a-4ad2-b0f8-10c9fdcf9100_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Spiromyces aspiralis NRRL 22631 28S rRNA gene, partial sequence; from TYPE material >gi|82398476|gb|DQ273801.1| Spiromyces aspiralis isolate AFTOL-ID 185 28S ribosomal RNA gene, partial sequence ~75%
1803233d-7371-4601-abf7-67eca1f6ca53_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Herpotrichia australis culture CBS:462.64 strain CBS 462.64 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~81%
c00ae296-68f2-47a6-82cd-f6b620b2c6e1_x_af591219_c9d44752_0_trimmed	Excluded	User skipped or timeout	N/A
73e2adde-b7f1-45be-9405-f4554a61519f_x_af591219_c9d44752_0_trimmed	Excluded	User skipped or timeout	N/A
7a44cd1b-21d5-48c6-9129-35c729b158c1_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Penicillium georgiense isolate F35-03 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~75%
f8045c0f-a217-48aa-9a30-e488b88b3dcc_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone 3993_3107 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~72%
6b989e81-ae1f-48b6-a24a-3114bf81b470_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured fungus clone T3_IV_1a_07 18S ribosomal RNA gene, partial sequence ~86%
3bbf8d1a-4aaf-41f0-83de-66cdd9c1569f_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone G1_FF7 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~66%
d88240bb-6ef3-4b66-b87d-b9b55a107972_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Pleosporales sp. isolate CV00049 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~68%
24f654c5-f026-4b23-bb99-b28fc5a9544b_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone G1_FF7 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~78%
1f0282e9-36d3-494d-85da-0a1f666765f4_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Talaromyces sp. strain KAS5601 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~78%
2cc3c46d-e875-4ba8-9aae-e33f873364e2_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone G1_FF7 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~71%
4cba8aa0-0a0f-4e01-b95e-0b0590e70f31_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone G1_FF7 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~66%
7a8b4eaa-178f-48a9-8cdc-2a1828272e12_x_af591219_c9d44752_0_trimmed	Excluded	User skipped or timeout	N/A
fa27950b-4307-4efb-a9fe-d4b562ed2d56_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Herpotrichia australis culture CBS:462.64 strain CBS 462.64 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~79%
05b31a79-80a8-4ec9-b56c-cef954af46d3_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone 3993_750 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~75%
13bc5ae7-c6ea-4ea7-a078-0b437cf13ef9_x_af591219_c9d44752_0_trimmed	Included	Fungal	Herpotrichia australis culture CBS:462.64 strain CBS 462.64 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~87%
927b7766-5982-45f5-8ae3-eb8b17e7a6f6_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone 3993_3107 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~80%
cc9f84fa-33cb-4838-b30a-4c1c20eb3f64_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Tetracoccosporium pseudoaerium strain CPC 41065 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~77%
04cc2be1-15ae-407b-b69e-8801c9ba475b_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone 3993_750 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~80%
40dcf0be-e4a0-44e1-8fca-9c5498c04250_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Verrucaria pallidomurina isolate 21_023 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~82%
773f0270-55e1-46bb-b14f-5f0ef47a7d2e_x_af591219_c9d44752_0_trimmed	Included	Fungal	Herpotrichia australis culture CBS:462.64 strain CBS 462.64 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~86%
c7a8ed49-a823-4166-93b5-d5020c4d0a4e_x_af591219_c9d44752_0_trimmed	Excluded	User skipped or timeout	N/A
8cf374b6-ecae-4d75-b19d-49b4626912ca_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone 3993_3107 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~79%
84f4278a-7a69-44d6-901a-525b3ce378a7_x_af591219_c9d44752_0_trimmed	Included	Fungal	Herpotrichia australis culture CBS:462.64 strain CBS 462.64 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~87%
b1441045-2728-4351-8f71-b0c9abe752e8_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone G1_FF7 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~84%
384258ad-6b77-49c2-b0c3-146c85319f85_x_af591219_c9d44752_0_trimmed	Excluded	User skipped or timeout	N/A
7323e50d-1d05-4686-83d4-8ea79f65359d_x_af591219_c9d44752_0_trimmed	Excluded	User skipped or timeout	N/A
bd3d8319-f5a0-49eb-b668-c7d5f407d7df_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Herpotrichia australis culture CBS:462.64 strain CBS 462.64 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~84%
b52b9674-1c05-4250-9ae7-c9c21f8925bb_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Paecilomyces cremeoroseus culture CBS:250.55 strain CBS 250.55 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~75%
4c958854-21de-47c4-906a-d6d156ee4397_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone KTF1361 internal transcribed spacer 1 and 5.8S ribosomal RNA gene, partial sequence ~76%
396e44ea-0e2e-4798-ba22-2af4db133d8e_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Paecilomyces cremeoroseus culture CBS:250.55 strain CBS 250.55 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~80%
238cea83-89c7-44a1-83f9-912b2865f6f3_x_af591219_c9d44752_0_trimmed	Included	Fungal	Herpotrichia australis culture CBS:462.64 strain CBS 462.64 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~85%
ecd229ce-5d3b-4ae1-af44-64d006888c88_x_af591219_c9d44752_0_trimmed	Excluded	User skipped or timeout	N/A
6dfacfca-da0f-4256-914a-981f5edc1c90_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Penicillium sp. JE-2020a isolate P56 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~75%
4ebd3a82-be1b-479b-b193-36ba272e92e5_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Talaromyces brevis strain KNUE 24S158 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~76%
a06ba372-0a10-4947-a6c6-da0969cf8a2f_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured fungus clone T3_II_2a_21 18S ribosomal RNA gene, partial sequence ~89%
2db587e3-8449-4796-9daa-270675595163_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone 3993_750 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~78%
837f5c82-13c4-4569-ab2b-8810fc8e0fbb_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Cladophialophora immunda culture CBS:126867 strain CBS 126867 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~69%
249c1be0-fb91-4ff5-bc54-16cdd4ebf984_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone G1_FF7 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~82%
6a06d020-bb8b-419b-9fc2-eb6a30035a6b_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Megacollybia platyphylla isolate AFTOL-ID 534 25S large subunit ribosomal RNA gene, partial sequence ~79%
9580f008-cc29-48c0-b8df-9775a8dd173b_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone G2_CB9 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~79%
a15d07c1-e452-420f-9347-4b93f56fa6b5_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone 3993_3244 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~79%
864201b6-222b-4dc8-b493-99064c712b51_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Paecilomyces cremeoroseus culture CBS:250.55 strain CBS 250.55 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~81%
a96d9179-f73c-494f-a79b-73f88195ce5d_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone KTF1361 internal transcribed spacer 1 and 5.8S ribosomal RNA gene, partial sequence ~77%
d1c233c8-d0c2-4663-985d-447e6b5e75b6_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured fungus clone G1_FF7 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~90%
4d376321-3986-4053-80a1-383432a73d0d_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone KTF1361 internal transcribed spacer 1 and 5.8S ribosomal RNA gene, partial sequence ~81%
5a7933c0-e317-41a4-99fc-7b4ea32c0716_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured root-associated fungus clone BG800c10P internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|227440222|gb|FJ362095.1| Uncultured root-associated fungus clone SC0Ic5P internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~75%
1d329d66-b69c-421a-97e5-78e6bc622b27_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Cladophialophora sp. isolate CaFl16 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~70%
3e610e61-7f2d-4134-baff-4100ba130aad_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Karlingiomyces sp. JEL93 isolate AFTOL-ID 629 28S ribosomal RNA gene, partial sequence ~75%
637f4c2c-2f38-4f90-bd39-03e61a34474e_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone G1_FF7 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~73%
359df73a-4372-468d-88ea-242ade1440f9_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured soil basidiomycete clone J10 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~92%
28f8ed76-c0e8-433b-9d88-42b4f9b53a78_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Helotiales sp. strain UNIJAG.PL.OP681 small subunit ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~82%
b34b1d37-9beb-45ae-870e-45ab2aa017ae_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone 3993_3107 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~75%
8fee9aa2-7ce7-4dd4-a520-c759a0189f5e_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone G1_FF7 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~76%
5686393a-071e-4841-859f-94d61fd325eb_x_af591219_c9d44752_0_trimmed	Excluded	User skipped or timeout	N/A
7e6a9f4a-c99a-47f5-ab22-5cc715ad673d_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Talaromyces sp. strain CIRM-BRFM 3770 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~79%
6d2ec1e7-89a4-4c98-8fc9-b661e28c3321_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Penicillium sp. JE-2020a isolate P56 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~75%
75978bed-9ffd-4dc0-b206-73ed6c226d7f_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Chytridiales sp. AF021 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~76%
ffce81ac-946b-4dfe-b52d-00039bc14e93_x_af591219_c9d44752_0_trimmed	Excluded	User skipped or timeout	N/A
30bbe9fc-6d0f-4eb3-a0a6-4d507a8d9a11_x_af591219_c9d44752_0_trimmed	Excluded	User skipped or timeout	N/A
6b9b5c61-d020-4f4e-b2ed-37f29fbe9349_x_af591219_c9d44752_0_trimmed	Excluded	User skipped or timeout	N/A
86f1dea4-b763-4a3e-8d70-e288e24d87f4_x_af591219_c9d44752_0_trimmed	Included	Fungal	Herpotrichia australis culture CBS:462.64 strain CBS 462.64 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~85%
de45e26b-f868-4501-b92d-3439a3f8379a_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone T3_II_2a_21 18S ribosomal RNA gene, partial sequence ~82%
b4ccce15-d0ce-4594-95d4-a5f2c2a69a6d_x_af591219_c9d44752_0_trimmed	Included	Fungal	Aspergillus fasciculatus isolate PCF11 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~91%
c1583ea0-453c-4b95-8c2b-fc932d9f28d2_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone G1_FF7 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~76%
91e38473-2960-431a-bf21-fd22c8272f63_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Talaromyces sp. strain KAS5601 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~81%
9cb710a3-0ee6-4a23-8843-0cc10dd74bdd_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Talaromyces sp. strain KAS5601 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~78%
ff7dc283-92b9-4b49-a167-ba1bb4639181_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone 3993_750 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~81%
05f1ff65-ddd4-4d8e-8054-2f364acc39ce_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone G1_FF7 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~67%
93b5e0de-9d01-4259-94af-2c493c782e07_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Penicillium georgiense isolate 34AS small subunit ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~76%
2f1b102c-db88-437d-b122-8e9344930a80_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone G1_FF7 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~76%
08323d1b-73b0-439a-9054-16bb00962a78_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured fungus clone RFLP type 83 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~90%
81a5c332-0635-40af-862f-8d175ce7e81d_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Synchytrium taraxaci mitochondrion, partial genome ~73%
04eac605-1d6d-4898-b27d-7127d49da5d0_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone G2_CB9 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~80%
66e1a4a8-9afc-4565-958f-13d910cb9502_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Veronaea sp. YRX-2025a strain XG341a small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence >gi|2964010862|gb|PV578269.1| Veronaea sp. YRX-2025a strain XG341b small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~76%
f3f2a34f-af28-439b-9648-0dbf5f629bbd_x_af591219_c9d44752_0_trimmed	Included	Fungal	Penicillium sp. 2 2017 strain S8I2ACS small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~89%
a7ea9089-5bfc-4ee5-af03-90c712a3b00d_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone G1_FF7 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~80%
d9ce91a6-642c-431c-9f7b-43bb345b8450_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone 3993_3107 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~78%
9649c937-71bb-442d-bfe4-9b4bd2f63689_x_af591219_c9d44752_0_trimmed	Included	Fungal	Mycena subcaerulea voucher TENN-F-051121 internal transcribed spacer 2 and large subunit ribosomal RNA gene, partial sequence ~93%
59d51c58-76ec-4a58-8e3b-d53a36d130de_x_af591219_c9d44752_0_trimmed	Included	Fungal	Herpotrichia australis culture CBS:462.64 strain CBS 462.64 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~85%
3234a548-fe67-4ad1-8d7e-70e057cc2ca8_x_af591219_c9d44752_0_trimmed	Excluded	User skipped or timeout	N/A
c768e53a-a524-4766-8c2f-b47d97750eab_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Spiromyces aspiralis NRRL 22631 28S rRNA gene, partial sequence; from TYPE material >gi|82398476|gb|DQ273801.1| Spiromyces aspiralis isolate AFTOL-ID 185 28S ribosomal RNA gene, partial sequence ~74%
0a89d756-7f86-4b7d-a8e4-0afdb92c26fc_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone KTF1361 internal transcribed spacer 1 and 5.8S ribosomal RNA gene, partial sequence ~81%
51118550-be58-4d01-9095-cb65acbc31b2_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone G1_FF7 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~79%
407bc717-5f10-4cf5-8bab-52e8648a9417_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Camarosporidiella caraganicola isolate 18-0786 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~84%
3592ffcd-71da-4d44-b9cb-f4f64ff65f5a_x_af591219_c9d44752_0_trimmed	Included	Fungal	Herpotrichia australis culture CBS:462.64 strain CBS 462.64 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~90%
af8fa760-28c8-4b3d-aeb5-5691a082217a_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Naohidea sebacea isolate AFTOL-ID 1761 18S small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 25S large subunit ribosomal RNA gene, partial sequence ~73%
b6954580-ddff-4648-8524-e6ec8e474376_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone KTF1361 internal transcribed spacer 1 and 5.8S ribosomal RNA gene, partial sequence ~74%
e74b30a8-eb93-4204-93b1-ccd7dad6a322_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Herpotrichia australis culture CBS:462.64 strain CBS 462.64 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~84%
