ID	Status	Reason	Top_Hit
615e9e9d-d90c-44c6-a11b-30f885ed65ea_x_af591219_c9d44752_0_trimmed	Included	Fungal	Cunninghamella sp. UES Ag2b 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~89%
b4944f73-a8b7-4075-9288-b8b4efaeaea2_x_af591219_c9d44752_0_trimmed	Included	Fungal	Aspergillus sp. strain NS4 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~92%
138b979a-c274-48e0-bf17-a9724e50ec75_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~81%
32c92c41-5fdc-450d-a640-64791e97eeb4_x_af591219_c9d44752_0_trimmed	Included	Fungal	Lachancea thermotolerans strain FD6-1 16S ribosomal RNA gene, partial sequence ~98%
3581a73b-3c10-416a-a5a7-0b273c254357_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured fungus partial 18S rRNA gene, clone SZ030417 ~89%
7c668b3e-a776-4840-8aeb-e4901e99d793_x_af591219_c9d44752_0_trimmed	Included	Fungal	Penicillium sp. isolate SS223B12 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~92%
645eb33b-80ae-4816-ba27-eff72f1d5b1b_x_af591219_c9d44752_0_trimmed	Included	Fungal	Fungal endophyte isolate 5064_1039 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~87%
13fbca03-4869-409d-97b3-bb2f26df9c0a_x_af591219_c9d44752_0_trimmed	Included	Fungal	uncultured Umbelopsis genomic DNA sequence contains ITS1, 5.8S rRNA gene, ITS2, isolate M04007con ~88%
67fcb334-1e10-4022-9585-6ea36dd360f2_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Mucor circinelloides f. circinelloides strain WA0000017591 18S ribosomal RNA gene, partial sequence ~83%
8cd3ec4c-32ac-4f29-ba73-d56376265235_x_af591219_c9d44752_0_trimmed	Included	Fungal	Penicillium thomii strain 214N0 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~85%
48eec7f3-40ee-4aa2-a7c6-3dfd2f4139f9_x_af591219_c9d44752_0_trimmed	Included	Fungal	Penicillium melinii isolate Sp_12 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~92%
3559bcb1-a84a-4e18-8107-83107206887d_x_af591219_c9d44752_0_trimmed	Included	Fungal	Fungal sp. isolate OTU_1052_13 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~86%
8ed5caee-8c81-413b-849e-8261718c4484_x_af591219_c9d44752_1_trimmed	Included	Fungal	Mucoraceae sp. LM546 18S ribosomal RNA gene, partial sequence ~87%
8719cf4f-36d2-428e-b3a3-b70daa8df02d_x_af591219_c9d44752_1_trimmed	Included	Fungal	Aspergillus ochraceus isolate AO 5 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~92%
758ef391-ea26-49c7-a182-ad6f0436ab7b_x_af591219_c9d44752_1_trimmed	Excluded	Low identity	Uncultured Uromyces sp. clone sw-xj209 16S ribosomal RNA gene, partial sequence ~80%
bd77aa55-2905-46e1-9b18-f2cc65f928b0_x_af591219_c9d44752_1_trimmed	Included	Fungal	Uncultured fungus clone GL29074_177_G2647 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~90%
c7bc3b60-de33-45f4-873c-a99d9fc69f7d_x_af591219_c9d44752_1_trimmed	Included	Fungal	Uncultured fungus isolate DGGE gel band Fs3 18S ribosomal RNA gene, partial sequence ~89%
ccb1d932-919d-47a0-8991-60d304e934c4_x_af591219_c9d44752_1_trimmed	Excluded	Low identity	Uncultured basidiomycete ITS region including 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2 and 28S rRNA gene, clone BF-OTU113 ~84%
4fde1ef7-a595-5f16-9f1f-6eaf8593022e_x_af591219_c9d44752_1_trimmed	Excluded	Low identity	Uncultured Penicillium clone LTSP_EUKA_P1G21 18S ribosomal RNA, 18S-25/28S ribosomal RNA intergenic spacer, partial sequence ~76%
2f0f2e64-9ca5-4f90-8d8c-506091bcdb34_x_af591219_c9d44752_1_trimmed	Included	Fungal	uncultured fungus genomic DNA sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, isolate consensus02281 ~90%
cd9afec9-d144-4fdd-9db4-dab934c00be9_x_af591219_c9d44752_1_trimmed	Included	Fungal	Hanseniaspora valbyensis culture CBS:281 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~92%
16e58c62-c5c9-44a4-825d-2f77573ad919_x_af591219_c9d44752_1_trimmed	Included	Fungal	Penicillium sp. isolate SS221F4 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~87%
17c65328-0b45-45d7-961a-949f764228de_x_af591219_c9d44752_1_trimmed	Included	Fungal	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~95%
4df4f4d4-649f-4f01-b7e8-dda4547a5c52_x_af591219_c9d44752_1_trimmed	Excluded	Low identity	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~84%
08ec0297-f663-48e4-a338-d38487701f9f_x_af591219_c9d44752_1_trimmed	Included	Fungal	Aspergillus flavus isolate VK988 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~88%
4b9302e3-7e7c-4380-bf5a-2aabc12d55ca_x_af591219_c9d44752_1_trimmed	Included	Fungal	Sporothrix schenckii 1099-18 uncharacterized protein (SPSK_06285), partial mRNA ~89%
bd790119-342e-4ad0-9ff2-219d7f336b53_x_af591219_c9d44752_1_trimmed	Included	Fungal	Umbelopsis sp. clone OTU1503 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~94%
