ID	Status	Reason	Top_Hit
d5c95b81-abfe-4160-bc03-07c787e810ea_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~82%
127fb4c3-2101-4869-8582-587a5b1bfc72_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Exophiala oligosperma CBS 725.88 18S rRNA gene, partial sequence; from TYPE material >gi|45505211|gb|AY554287.1| Exophiala oligosperma strain CBS 725.88 18S ribosomal RNA gene, partial sequence ~83%
d96b5264-a98b-4245-956a-ac1b81963029_x_af591219_c9d44752_0_trimmed	Included	Fungal	Mucor irregularis strain CN122D1 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~89%
200887b3-7ae7-4316-b3e7-a21a0310cd5a_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Fungal sp. MKOTU83 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~74%
4df1a62c-170c-40c3-9a2f-441632a51fe9_x_af591219_c9d44752_0_trimmed	Included	Fungal	uncultured fungus genomic DNA sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, isolate consensus02281 ~90%
a106bb9b-608c-4688-8e23-d9f36bba6144_x_af591219_c9d44752_0_trimmed	Included	Fungal	Aspergillus stella-maris putative pectate lyase B (BDV14DRAFT_186894), partial mRNA ~87%
f4650a27-664f-4f16-a9a0-593310579e88_x_af591219_c9d44752_0_trimmed	Included	Fungal	Penicillium crateriforme strain KCTC6784 18S ribosomal RNA gene, partial sequence ~93%
db1289a6-e176-464f-9c05-1992d851b083_x_af591219_c9d44752_0_trimmed	Included	Fungal	Exophiala oligosperma strain UNIJAG.PL.1410 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~92%
fa0b118c-f6c6-476a-b0dd-96520de50073_x_af591219_c9d44752_0_trimmed	Included	Fungal	Holtermanniella takashimae isolate pCoJuP157 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~90%
02167ba7-5cba-442d-9ed0-a3e4bee6e80a_x_af591219_c9d44752_0_trimmed	Included	Fungal	Aspergillus pseudoglaucus gene for 18S rRNA, partial sequence, strain:WB13 ~100%
8fa359ad-536c-440a-82f7-3b0b3286bfc8_x_af591219_c9d44752_0_trimmed	Included	Fungal	Leptosphaeria maculans uncharacterized protein (IAQ61_006792), mRNA ~85%
a456d53b-40f6-4916-8510-5ff686d5d227_x_af591219_c9d44752_0_trimmed	Included	Fungal	Solicoccozyma gelidoterrea strain CGMCC2.4893 18S small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S large subunit ribosomal RNA gene, partial sequence ~91%
e2c59717-5076-428c-a7c4-f3af05e8690b_x_af591219_c9d44752_1_trimmed	Excluded	Low identity	uncultured fungus genomic DNA sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, isolate consensus01277 ~79%
d6cd72ad-ee43-4608-84dc-483e7db49e90_x_af591219_c9d44752_1_trimmed	Included	Fungal	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~91%
e48e46d4-1d43-407f-95a4-9e263309a7f0_x_af591219_c9d44752_1_trimmed	Included	Fungal	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~87%
ec2f4419-4472-47d8-8036-3dc31138b454_x_af591219_c9d44752_1_trimmed	Excluded	Low identity	Exophiala oligosperma CBS 725.88 18S rRNA gene, partial sequence; from TYPE material >gi|45505211|gb|AY554287.1| Exophiala oligosperma strain CBS 725.88 18S ribosomal RNA gene, partial sequence ~84%
438431e3-c841-4f39-87b5-a2a8c6fde3b4_x_af591219_c9d44752_1_trimmed	Included	Fungal	Uncultured fungus clone 106A58416 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~87%
fe1ddfe2-03ae-4762-83e8-d104ef749fce_x_af591219_c9d44752_1_trimmed	Included	Fungal	Uncultured fungus clone 039A54681 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~95%
c0b31c4e-7e32-4258-aa7c-75ad7627067a_x_af591219_c9d44752_1_trimmed	Included	Fungal	Exophiala oligosperma uncharacterized protein (PV06_08822), mRNA ~92%
f44f5464-cb06-4d30-b954-c2332f34dc8a_x_af591219_c9d44752_1_trimmed	Included	Fungal	Penicillium sp. 5621 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~98%
0079dddc-4a69-4818-b94e-275c740948eb_x_af591219_c9d44752_1_trimmed	Included	Fungal	Solicoccozyma terrea genomic DNA sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene ~98%
ca88a96a-628b-458e-b5b1-2e4d07e607aa_x_af591219_c9d44752_1_trimmed	Excluded	Low identity	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~83%
6448b8fd-4cab-4530-b770-67e3ce44fece_x_af591219_c9d44752_1_trimmed	Included	Fungal	Holtermanniella festucosa isolate CHP-0024 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~88%
8caaa2a8-5726-4300-9dc7-16472e80f86a_x_af591219_c9d44752_1_trimmed	Included	Fungal	Exophiala oligosperma strain UNIJAG.PL.1410 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~92%
79de576e-d2be-45e9-9676-b86944156b82_x_af591219_c9d44752_1_trimmed	Included	Fungal	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~95%
4b9082e1-005e-43d4-989d-0d2d675dc2f7_x_af591219_c9d44752_1_trimmed	Included	Fungal	Piskurozyma sp. culture CPCC<CHN>:300386 small subunit ribosomal RNA gene, partial sequence ~92%
d5fb21b6-6038-4293-ad70-71462da86c8b_x_af591219_c9d44752_1_trimmed	Excluded	Low identity	Seiridium sp. isolate GI-324 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~74%
8ebfe67c-7caf-42af-b534-cf54674237bd_x_af591219_c9d44752_1_trimmed	Included	Fungal	Tilletiopsis washingtonensis DUF1929-domain-containing protein (FA09DRAFT_320368), mRNA ~94%
9642a519-d3aa-486c-99ff-7537352c21be_x_af591219_c9d44752_1_trimmed	Excluded	Low identity	Exophiala oligosperma strain A302_1 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~83%
a9749dee-ab14-4921-a6e3-e8c98e225e14_x_af591219_c9d44752_1_trimmed	Included	Fungal	Uncultured Pycnobasidium isolate OTU0219 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~88%
c5f1eaf4-6d0f-47a5-9088-ff3319445f34_x_af591219_c9d44752_1_trimmed	Included	Fungal	Exophiala sp. JF 06-1F small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~89%
afb6bb0d-3a0b-4345-b264-2b63d12574f6_x_af591219_c9d44752_1_trimmed	Excluded	Low identity	Fungal sp. MKOTU83 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~76%
2c02b2c9-f2fb-4f76-a901-1811e01ae33c_x_af591219_c9d44752_2_trimmed	Included	Fungal	Penicillium radiatolobatum strain AN003 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~88%
93114b82-0976-4a06-9b00-3bdb84bbf466_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Seiridium sp. isolate GI-324 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~78%
a8e30b24-3aa0-4d77-a428-512d20d19a3d_x_af591219_c9d44752_2_trimmed	Included	Fungal	Solicoccozyma gelidoterrea strain CGMCC2.4893 18S small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S large subunit ribosomal RNA gene, partial sequence ~91%
996f042a-5aea-4e47-bf09-b8a358e9a48a_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Rhodotorula glutinis culture CBS:2367 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~84%
407d9796-1324-4639-95c9-22e94e69deeb_x_af591219_c9d44752_2_trimmed	Included	Fungal	Solicoccozyma terrea genomic DNA sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene ~94%
89685238-05ac-410d-8cd8-8daa37166cb0_x_af591219_c9d44752_2_trimmed	Included	Fungal	uncultured fungus genomic DNA sequence contains ITS1 ~91%
f55ea1cd-a414-4637-b247-52a5b18707b7_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~84%
fd766cf9-3207-436e-90e3-0732297bc096_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Fungal sp. clone ITS1_OTU_2778 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~77%
cd39022b-7e42-45d0-870b-d9957abbe9d6_x_af591219_c9d44752_2_trimmed	Included	Fungal	Uncultured fungus clone 037A38032 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~94%
2449e885-bf3a-4d49-90d8-35a77ed88edf_x_af591219_c9d44752_2_trimmed	Included	Fungal	Solicoccozyma terrea genomic DNA sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene ~92%
2413f312-e0e0-4c11-89bf-5682e30b7a5e_x_af591219_c9d44752_2_trimmed	Included	Fungal	Uncultured Naganishia fASV28 genes for 18S rRNA, ITS1, 5.8S rRNA, partial and complete sequence ~95%
99f89e5c-a02e-4a26-99cf-7a626d77076b_x_af591219_c9d44752_2_trimmed	Included	Fungal	Penicillium fellutanum isolate 40790-8W-3G-Fdi small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence >gi|2916179381|gb|PV157031.1| Penicillium fellutanum isolate 41248-3W-4G-Fdi small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence >gi|2916179388|gb|PV157038.1| Penicillium fellutanum isolate 46148-2W-1G-Sx small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~92%
5bc7033e-9367-4c99-907b-9136f0325bff_x_af591219_c9d44752_2_trimmed	Included	Fungal	Tephrocybe anthracophila isolate CA FUNDIS iNaturalist # 152912861 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~90%
6c25badb-3458-439b-a016-b6c6e90db31f_x_af591219_c9d44752_2_trimmed	Included	Fungal	Solicoccozyma gelidoterrea strain CGMCC2.4893 18S small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S large subunit ribosomal RNA gene, partial sequence ~94%
7414835c-7c8c-46a2-87a2-40f57c9a0185_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Seiridium sp. isolate GI-324 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~78%
8fdc36c4-42d6-481a-a0f4-c958d3a5cf83_x_af591219_c9d44752_2_trimmed	Included	Fungal	Solicoccozyma gelidoterrea strain CGMCC2.4893 18S small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S large subunit ribosomal RNA gene, partial sequence ~92%
e631f3ea-0b19-4f4b-aba0-5247040f6eed_x_af591219_c9d44752_2_trimmed	Included	Fungal	Penicillium melinii isolate P1256 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~92%
f2b00b64-8ffc-4d94-a4a8-8d908599a215_x_af591219_c9d44752_2_trimmed	Included	Fungal	Aspergillus japonicus CBS 114.51 cytochrome P450 (BO86DRAFT_142854), mRNA ~89%
b9e8f8bc-1d96-4a47-945d-638f41862768_x_af591219_c9d44752_2_trimmed	Included	Fungal	Solicoccozyma terrea genomic DNA sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene ~95%
c5b21359-3280-4027-982f-0fffa1baeac6_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Solicoccozyma gelidoterrea strain CGMCC2.4893 18S small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S large subunit ribosomal RNA gene, partial sequence ~82%
f1d2b4ad-60e2-43b5-a702-8075429fee05_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Fungal sp. clone ITS1_OTU_2778 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~73%
97e74dbf-db3e-45e8-8d5c-1d8568ffb281_x_af591219_c9d44752_2_trimmed	Included	Fungal	Fungal sp. clone ITS1_OTU_2778 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~86%
7dc020a6-5c2e-42b5-b6b8-2adc47e714e2_x_af591219_c9d44752_2_trimmed	Included	Fungal	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~90%
e11026fa-fe4d-465e-950d-2b812fa9e665_x_af591219_c9d44752_2_trimmed	Included	Fungal	Uncultured fungus clone 107A67888 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~92%
385ed4ec-3e36-4759-a83b-5af45b01199e_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Penicillium sp. isolate PEF17 small subunit ribosomal RNA gene and internal transcribed spacer 1, partial sequence >gi|2602572130|gb|OR733581.1| Penicillium sp. isolate PEF18 small subunit ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~74%
