ID	Status	Reason	Top_Hit
a2785f0a-ca41-4a21-9d7e-901af540f8b7_x_af591219_c9d44752_1_trimmed	Included	Fungal	Uncultured fungus clone 107A64528 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~93%
04647e49-5a03-4be7-a661-1454d2e3e20a_x_af591219_c9d44752_1_trimmed	Included	Fungal	Lenzites betulinus isolate CA FUNDIS iNaturalist # 191236174 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence >gi|2927080338|gb|PV263473.1| Lenzites betulinus bio-material iNAT:233353651 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~93%
ecfb175e-81e9-4771-8663-6bd49dd450ca_x_af591219_c9d44752_2_trimmed	Included	Fungal	Lachancea thermotolerans strain FD6-1 16S ribosomal RNA gene, partial sequence ~92%
103ea8f8-128c-4ee1-aa94-2e66a440fc8c_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Uncultured Uromyces sp. clone sw-xj209 16S ribosomal RNA gene, partial sequence ~78%
ac092e6c-8feb-4ecd-b4b7-eaf8a1128b5a_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Mucor sp. M7 genes for 18S rRNA, ITS1, 5.8S rRNA, ITS2, 28S rRNA ~83%
89cc10fe-4fb2-4409-9280-1091a620ac66_x_af591219_c9d44752_2_trimmed	Included	Fungal	Naganishia globosa isolate 115APRIL small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~86%
cf44fb9e-49ef-4e92-8467-85701e58ac11_x_af591219_c9d44752_2_trimmed	Included	Fungal	Rhodotorula graminis WP1 uncharacterized protein (RHOBADRAFT_51425), partial mRNA ~85%
50f8d8d5-3ef5-446b-990c-e63de1a8a61f_x_af591219_c9d44752_2_trimmed	Included	Fungal	Fusarium venenatum uncharacterized protein (EDB82DRAFT_522017), partial mRNA ~87%
0c1bf62b-0e1f-4d77-9e7b-dc4a595064b7_x_af591219_c9d44752_2_trimmed	Included	Fungal	Inosperma sp. 'maculatum-PNW05' isolate CA FUNDIS iNaturalist # 258296906 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~90%
71aaebec-8897-47f3-9420-a467d9a92367_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Holtermannia saccardoi strain CGMCC2.3462 18S small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S large subunit ribosomal RNA gene, partial sequence ~82%
