ID	Status	Reason	Top_Hit
52a16d18-96ad-4e02-a1bf-cb19e29be7be_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured Uromyces sp. clone sw-xj209 16S ribosomal RNA gene, partial sequence ~72%
df528561-61e5-4e52-acbf-a141969b32ce_x_af591219_c9d44752_0_trimmed	Included	Fungal	Peziza sp. 'varia-IN02' isolate CA FUNDIS iNaturalist # 154027220 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~96%
253152d8-902f-4715-a97e-381419115afa_x_af591219_c9d44752_0_trimmed	Included	Fungal	Lachancea thermotolerans strain FD6-1 16S ribosomal RNA gene, partial sequence ~91%
1b3e2734-4a08-4852-bf2a-2fe1bdc93d9e_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured Uromyces sp. clone sw-xj209 16S ribosomal RNA gene, partial sequence ~80%
3bd3fd51-9319-4446-9f35-44fed30ad6d3_x_af591219_c9d44752_0_trimmed	Included	Fungal	Naganishia globosa isolate 115APRIL small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~96%
baf35ae6-2f23-415a-a26e-9f0004c96240_x_af591219_c9d44752_1_trimmed	Included	Fungal	Uncultured fungus isolate iso2446 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~93%
ab662741-c7ee-4b2b-bfcc-55c0594c2212_x_af591219_c9d44752_1_trimmed	Excluded	Low identity	Uncultured Uromyces sp. clone sw-xj209 16S ribosomal RNA gene, partial sequence ~79%
bba3bc70-4ea2-471f-af70-f8ddcbc8d528_x_af591219_c9d44752_1_trimmed	Included	Fungal	Solicoccozyma terrea genomic DNA sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene ~94%
16ec5251-4cbf-473a-90fa-8289782dcd23_x_af591219_c9d44752_1_trimmed	Excluded	Low identity	Uncultured Uromyces sp. clone sw-xj209 16S ribosomal RNA gene, partial sequence ~82%
0a496788-cbfc-470b-af66-7597091b47d4_x_af591219_c9d44752_1_trimmed	Excluded	Low identity	Uncultured Amphinema clone LTSP_EUKA_P2K18 18S ribosomal RNA, 18S-25/28S ribosomal RNA intergenic spacer, partial sequence ~84%
f2037df6-083e-45ab-8d5a-794bf060cf7a_x_af591219_c9d44752_1_trimmed	Included	Fungal	Solicoccozyma terrea genomic DNA sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene ~93%
d6967750-85e0-4166-a1d3-357ca9fe3610_x_af591219_c9d44752_1_trimmed	Included	Fungal	Holtermanniella sp. isolate gCoAvP126 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~92%
451040c6-1c3f-41e5-bf05-58997cfd0883_x_af591219_c9d44752_1_trimmed	Included	Fungal	Mucor sp. M7 genes for 18S rRNA, ITS1, 5.8S rRNA, ITS2, 28S rRNA ~95%
1105f631-a076-4a1b-b179-834343d90f1e_x_af591219_c9d44752_1_trimmed	Included	Fungal	Lachancea thermotolerans strain FD6-1 16S ribosomal RNA gene, partial sequence ~94%
407d4dd1-424e-463b-92b8-9e8f869a624e_x_af591219_c9d44752_1_trimmed	Included	Fungal	Sporidiobolales sp. LM538 18S ribosomal RNA gene, partial sequence ~90%
b83aab95-ba41-4d45-b1be-2ea79878d981_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Umbelopsis vinacea strain CN029I5 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~82%
3f813052-fd67-4119-ba70-125ea6f3d4bd_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Uncultured fungus clone OL26 18S ribosomal RNA gene, partial sequence ~78%
37c89a04-c924-4984-ba9e-6b014002419e_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Uncultured Uromyces sp. clone sw-xj209 16S ribosomal RNA gene, partial sequence ~78%
5279917d-edf8-4177-82e2-445fd108cbc3_x_af591219_c9d44752_2_trimmed	Included	Fungal	Trichoderma koningiopsis genomic DNA sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene ~90%
9cdf450f-e338-48a4-85b6-c236bf41abce_x_af591219_c9d44752_2_trimmed	Included	Fungal	Naganishia randhawae isolate NWHC 46382-1563_3LNA small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~95%
0f1906d7-8baf-4f64-8a96-ba5390bdf576_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Uncultured Uromyces sp. clone sw-xj209 16S ribosomal RNA gene, partial sequence ~74%
b3804527-2f24-42f8-a3a8-1452015a9781_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Mucor sp. M7 genes for 18S rRNA, ITS1, 5.8S rRNA, ITS2, 28S rRNA ~83%
ef0af7f2-9283-42a6-8559-5e6f21bab253_x_af591219_c9d44752_2_trimmed	Included	Fungal	uncultured fungus genomic DNA sequence contains ITS1 ~94%
edc7770c-e97e-4dd3-98bc-1508abb29e71_x_af591219_c9d44752_2_trimmed	Included	Fungal	Uncultured Boletaceae clone Amb_18S_951 18S ribosomal RNA gene, partial sequence ~95%
166a81c1-5a78-4918-a543-741f94a848c1_x_af591219_c9d44752_2_trimmed	Included	Fungal	Uncultured zygomycete ITS region including 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2 and 28S rRNA gene, clone BF-OTU2 ~90%
9c0bdaec-b4ad-42c0-90d4-cd233c368fe1_x_af591219_c9d44752_2_trimmed	Included	Fungal	Naganishia randhawae isolate NWHC 46382-1563_3LNA small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~85%
5cc095f9-df5c-443f-ada1-b166b2a3af5e_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Uncultured Auriculariales isolate DpLg100Npc small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~81%
0c783348-5030-4163-8fa0-938c4c8c455a_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Gaeumannomyces tritici R3-111a-1 hypothetical protein partial mRNA ~74%
427b3bc3-4dc5-4d51-8a25-b5ff237cf9cf_x_af591219_c9d44752_2_trimmed	Included	Fungal	Uncultured fungus clone G1_FF7 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~97%
52af89ac-eff7-48a6-863e-a2dc9bbadceb_x_af591219_c9d44752_2_trimmed	Included	Fungal	Floccularia luteovirens isolate F-083 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~93%
228c0813-815b-453b-8174-e7d8553adbe7_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	uncultured fungus genomic DNA sequence contains ITS1 ~76%
