ID	Status	Reason	Top_Hit
d58abd25-4f95-4732-a31b-3832a0e7ec66_x_af591219_c9d44752_0_trimmed	Included	Fungal	Anthracobia maurilabra isolate iNat39552154 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~94%
5673382d-872d-46ff-b8a9-37a233bd908d_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~84%
6c7788d2-4e4b-48dc-be14-2ab737693061_x_af591219_c9d44752_0_trimmed	Included	Fungal	Penicillium sp. isolate AGR-1a small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~94%
72e44c58-b961-47ea-963a-1f93cc4fe531_x_af591219_c9d44752_0_trimmed	Excluded	User skipped or timeout	N/A
76e31291-619d-4abb-b52f-e48aed801c06_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~82%
bbbf1103-387d-4ff9-a6bb-5aef83a169ef_x_af591219_c9d44752_0_trimmed	Included	Fungal	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~88%
39beefdc-834a-45ab-9caa-e99c2fce54ea_x_af591219_c9d44752_0_trimmed	Included	Fungal	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~88%
85fbabfe-b74d-47d3-a0d8-307419ad4d35_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured fungus clone 3993_1703 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~94%
526476b8-fcf4-4ed7-a672-228a6f122f92_x_af591219_c9d44752_0_trimmed	Included	Fungal	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~86%
054c7605-8959-4bac-a520-beb7964ce253_x_af591219_c9d44752_0_trimmed	Included	Fungal	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~85%
4e22c973-e20d-458f-8f0a-5d67ca5403ba_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured Cryptomycota clone UMPB-1828 small subunit ribosomal RNA gene, partial sequence ~87%
dc72dd45-74d6-4cb6-a08c-2d9819d5b601_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured Pyronemataceae clone LTSP_EUKA_P3O16 18S ribosomal RNA, 18S-25/28S ribosomal RNA intergenic spacer, partial sequence ~89%
540702f2-148c-4972-a055-b62bcb7ca6a1_x_af591219_c9d44752_0_trimmed	Included	Fungal	Anthracobia maurilabra isolate iNat39552154 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~95%
710bf118-0960-4fc4-ad24-5470460f3aae_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured Pyronemataceae clone LTSP_EUKA_P5F18 18S ribosomal RNA, 18S-25/28S ribosomal RNA intergenic spacer, partial sequence ~77%
7d994346-d997-456e-8496-30fa0d0c948e_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus isolate DGGE gel band LP-16 18S ribosomal RNA gene, partial sequence ~76%
1bbc4833-2761-40f0-b707-84a35fdbe4d0_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured Boletaceae clone Elev_18S_1509 18S ribosomal RNA gene, partial sequence ~80%
69938402-22c0-4215-a4af-53675e00861d_x_af591219_c9d44752_0_trimmed	Included	Fungal	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~85%
072a90e5-9ea1-4080-8a87-c39ac3dbd5bc_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~84%
54eb0600-4fe7-4f6e-b6a6-5b40545b26db_x_af591219_c9d44752_0_trimmed	Included	Fungal	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~88%
f9338bc5-af6c-4d41-98c2-66bdff5b01fa_x_af591219_c9d44752_0_trimmed	Included	Fungal	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~85%
9ddd3c56-0a37-4f27-9289-bf96677d35a4_x_af591219_c9d44752_0_trimmed	Included	Fungal	Rhodoveronaea aquatica strain SYNF84 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~96%
b472f1f6-ffb6-4c31-a381-ef3969741ee2_x_af591219_c9d44752_0_trimmed	Included	Fungal	Anthracobia maurilabra isolate iNat39552154 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~94%
52cdcfae-fda7-4a6a-af73-433b724bb197_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured fungus isolate DGGE gel band Fs3 18S ribosomal RNA gene, partial sequence ~89%
900e3983-5096-4dd4-b626-fc9f912ca976_x_af591219_c9d44752_0_trimmed	Included	Fungal	uncultured Pyronemataceae genomic DNA sequence contains ITS1 ~90%
79610711-5f34-4155-8946-333b1bf73efa_x_af591219_c9d44752_0_trimmed	Included	Fungal	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~85%
350a270b-4de7-43d1-b3b1-3dc3d641fbac_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~84%
d60d529b-a309-4875-8773-33eb32d6bf66_x_af591219_c9d44752_0_trimmed	Included	Fungal	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~88%
c36f67ba-adb5-491b-a835-494b21708c39_x_af591219_c9d44752_0_trimmed	Included	Fungal	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~88%
18a3aeca-1991-4bea-afd6-fd9f5520c838_x_af591219_c9d44752_0_trimmed	Included	Fungal	Anthracobia maurilabra isolate iNat39552154 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~95%
34f0ea07-5a32-4c20-8776-12bf1fe7c261_x_af591219_c9d44752_0_trimmed	Included	Fungal	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~85%
f8f4c80f-0d6e-4d67-a27b-ceac479e5c86_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~84%
56fb1210-17d9-4320-8024-0e20e4d671a1_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Groenewaldozyma tartarivorans culture CBS:7955 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~72%
b5fa7dd2-22b1-4747-9275-9e36ee24d6c7_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured fungus clone KTF1082 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~93%
05fcc5a0-2a51-43f8-a658-a8fafc427cf1_x_af591219_c9d44752_0_trimmed	Included	Fungal	Anthracobia maurilabra isolate iNat39552154 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~91%
14b67aac-8e63-4e07-a375-c59693ff6de2_x_af591219_c9d44752_0_trimmed	Excluded	User skipped or timeout	N/A
b4efedef-39a5-4494-94e9-a53fa99af53c_x_af591219_c9d44752_0_trimmed	Included	Fungal	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~89%
45c57860-fb89-4ebb-b847-90ce989f9698_x_af591219_c9d44752_0_trimmed	Included	Fungal	Anthracobia maurilabra isolate iNat39552154 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~94%
28d3c563-ea7e-416a-a80a-35af1f1c3128_x_af591219_c9d44752_0_trimmed	Included	Fungal	uncultured Pyronemataceae genomic DNA sequence contains ITS1 ~92%
8c2b6fad-733f-470a-9a28-13b7d6460d12_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	uncultured Pyronemataceae genomic DNA sequence contains ITS1 ~82%
3f343029-8b9d-4770-9b21-be443af57626_x_af591219_c9d44752_0_trimmed	Included	Fungal	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~86%
256ee34f-ffc2-45c8-b8aa-13f16bd8156b_x_af591219_c9d44752_0_trimmed	Included	Fungal	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~87%
719af89b-cf45-4d8e-9680-51ce7b9eeee9_x_af591219_c9d44752_0_trimmed	Included	Fungal	Paxillus involutus ATCC 200175 clone P22 small subunit ribosomal RNA gene, partial sequence ~86%
1d14ac8b-939c-4b02-8f1d-49b45961b617_x_af591219_c9d44752_0_trimmed	Included	Fungal	Amanita phalloides isolate CA FUNDIS iNaturalist # 258493071 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~93%
57181621-206e-474b-b463-cd6d404f1f0b_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~84%
37dbe78c-7d05-4ae2-a0d0-f748c0d6cfe5_x_af591219_c9d44752_0_trimmed	Included	Fungal	Anthracobia maurilabra isolate iNat39552154 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~97%
f92d34ff-da0d-47e3-ab60-0d131d421964_x_af591219_c9d44752_0_trimmed	Included	Fungal	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~89%
11b066ed-3550-4653-b668-b1a3ee27a174_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured fungus clone T3_II_2a_21 18S ribosomal RNA gene, partial sequence ~95%
d3dd4b1b-0fa1-4c8f-ad42-bec41b4c8637_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured Chytridiomycota isolate CROP_denovo_14534 internal transcribed spacer 1, partial sequence ~87%
a53ba8d8-1d5e-4005-b2f5-4dc35288b747_x_af591219_c9d44752_0_trimmed	Excluded	User skipped or timeout	N/A
3fe3b3b8-e293-4353-ab57-147243033172_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone Nikos_52 18S ribosomal RNA gene, partial sequence ~81%
add5a14e-dc4b-4933-8fae-0b6607044fc1_x_af591219_c9d44752_0_trimmed	Excluded	User skipped or timeout	N/A
d195fe3f-48f8-4252-9a92-242e34278621_x_af591219_c9d44752_0_trimmed	Included	Fungal	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~86%
ab851d8e-fec3-4b52-9e0e-2209fd1e35a4_x_af591219_c9d44752_0_trimmed	Included	Fungal	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~85%
5d077453-db9a-41a4-b9c5-c7d00d47141b_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~83%
0084a8f8-4b2f-417c-96c8-09b712d588db_x_af591219_c9d44752_0_trimmed	Included	Fungal	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~89%
73860327-11db-4a14-a070-bc7cfee3975b_x_af591219_c9d44752_0_trimmed	Included	Fungal	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~90%
8a9b8ae9-b315-487e-bb2c-a8419760b7bc_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~83%
8ad660df-e465-4d64-97ce-eeaad6e37c5e_x_af591219_c9d44752_0_trimmed	Included	Fungal	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~89%
351b7e6f-ec15-4f65-aab9-965081ed5c37_x_af591219_c9d44752_0_trimmed	Included	Fungal	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~86%
7cc1c80e-fb01-48a9-b5c4-7462cd8247f0_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured Scutellinia isolate OTU953 internal transcribed spacer 1, partial sequence ~85%
31ff6f6d-92ef-4b82-9a5a-30aa077baa02_x_af591219_c9d44752_0_trimmed	Included	Fungal	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~86%
2b959780-4dcc-446c-8afe-d76e348d67be_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~84%
84d1429d-f609-49a6-a5b7-76b4094a67eb_x_af591219_c9d44752_0_trimmed	Included	Fungal	Anthracobia maurilabra isolate iNat39552154 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~96%
0311c57e-6020-40cb-8cf8-cde274435fe1_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured Auriculariaceae clone Amb_18S_763 18S ribosomal RNA gene, partial sequence ~82%
4fd740f8-09f5-4981-9b88-d0a87ec3294f_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~82%
aeb6e048-8e62-45a0-b705-8c47f0ef011d_x_af591219_c9d44752_0_trimmed	Included	Fungal	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~87%
a9534b3e-0483-446e-a663-57c1b5098871_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~83%
c8fdd077-718a-4800-a241-ee7c1533c60c_x_af591219_c9d44752_0_trimmed	Included	Fungal	uncultured Pyronemataceae genomic DNA sequence contains ITS1 ~90%
bfbfc323-e42b-4ba0-b0e6-b5de15cc8cda_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone G1_FF7 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~74%
9a8b993e-d1e6-418e-9a20-ec3b8d1f6eae_x_af591219_c9d44752_0_trimmed	Included	Fungal	Borealophlyctis paxensis DAOM BR 368 ITS region; from TYPE material >gi|166178843|gb|EU379213.1| Borealophlyctis paxensis isolate BR368 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~86%
e7730810-a23c-4ef0-9fc7-85aa1845a8c1_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~82%
7af60e16-c4e8-4f24-b69f-6137008f605f_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured fungus clone OTU1892 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~92%
ac005b26-0923-4d4e-8a6b-c9d92433a9c8_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~83%
af9a679b-14c1-4e64-a865-6f93cd29e49b_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~83%
d734c10c-65fe-4ba9-a916-7336484b7aee_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	uncultured Pyronemataceae genomic DNA sequence contains ITS1 ~83%
