ID	Status	Reason	Top_Hit
ab4fcd91-c5bd-4479-b5fc-2792239eb7da_x_af591219_c9d44752_7_trimmed	Included	Fungal	Colletotrichum phormii ABC-2 type transporter (BDP81DRAFT_398258), partial mRNA ~91%
57a6d995-249d-4731-9aba-7981f6545507_x_af591219_c9d44752_7_trimmed	Included	Fungal	Uncultured fungus genomic DNA sequence contains ITS1 ~94%
a9b042ce-7961-43e8-b3ab-618ec2262d1c_x_af591219_c9d44752_7_trimmed	Excluded	Low identity	uncultured fungus genomic DNA sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, isolate consensus02461 ~81%
6a77e4b1-4ae9-40a9-9c97-4e58c7f3d8b7_x_af591219_c9d44752_7_trimmed	Included	Fungal	Peziza sp. 'CA03' isolate CA FUNDIS iNaturalist # 197442283 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~90%
960e6d15-2b1a-40a2-96b3-b262edee2fc4_x_af591219_c9d44752_8_trimmed	Excluded	Low identity	Cryphonectria parasitica EP155 uncharacterized protein (M406DRAFT_36707), partial mRNA ~75%
104d950b-19f8-45ff-9e8e-ccc0f17e7d7f_x_af591219_c9d44752_8_trimmed	Included	Fungal	Umbelopsis sp. clone OTU1503 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~93%
87d38caa-6a51-4d37-ad04-be8ca6cfa24e_x_af591219_c9d44752_8_trimmed	Included	Fungal	Bolbitius titubans isolate CA FUNDIS iNaturalist # 198746603 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~90%
38ed3379-45b6-4146-ab8c-8c32c90ee751_x_af591219_c9d44752_8_trimmed	Included	Fungal	Apiospora kogelbergensis uracil phosphoribosyltransferase (PG998_007030), partial mRNA ~96%
e8beb349-c8fa-436a-8c8f-1f0054d75d2a_x_af591219_c9d44752_9_trimmed	Excluded	Low identity	Fonsecaea brasiliensis isolate CMRP3109 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~75%
68a33b85-e6a3-45b8-a025-fed66db64775_x_af591219_c9d44752_9_trimmed	Excluded	Low identity	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~83%
0ffd625d-576b-5100-800b-c532c5f57bb6_x_af591219_c9d44752_9_trimmed	Included	Fungal	Serpula lacrymans var. lacrymans S7.9 uncharacterized protein (SERLADRAFT_464203), mRNA ~100%
4ccdd59b-57c1-4a9b-8e5e-5bdf895c0c47_x_af591219_c9d44752_9_trimmed	Included	Fungal	Rhodotorula sp. isolate C07_B24 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~90%
e11c71ec-879d-46e2-baa5-aa90ba2eb86e_x_af591219_c9d44752_9_trimmed	Included	Fungal	Drepanopeziza brunnea f. sp. 'multigermtubi' uncharacterized protein (L3040_009174), partial mRNA ~90%
