ID	Status	Reason	Top_Hit
52928b3a-58d5-4876-b9ce-50f46a1c6f27_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured Hyphodontia clone 1N4C_2 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~94%
6ec45bd6-f0aa-473a-8105-f30ab7c8e8ac_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured Basidiomycota clone 007 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~93%
94e9b58a-d85a-4352-b4f3-74ee3aa8b968_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured fungus clone 3993_201 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~87%
bba89e75-eaf7-4477-9633-fd21a20d326b_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured fungus clone 107A64528 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~86%
5087e917-3c7c-575f-8dbf-78a03ed03516_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	uncultured Spizellomycetales genomic DNA sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, clone a8cf7f42 ~81%
26e8a8bc-60d9-4a5d-bcf6-9307160f6e4c_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured fungus clone ITS1F_22c.F66N0BQ01CJAA8 internal transcribed spacer 1, partial sequence ~93%
7c7b9eb1-f45a-4237-8a4a-f4c5be9688fb_x_af591219_c9d44752_0_trimmed	Included	Fungal	Solicoccozyma terrea genomic DNA sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene ~95%
563eff8b-0d9a-47c4-9ce9-14c2e9b66ef1_x_af591219_c9d44752_0_trimmed	Included	Fungal	Solicoccozyma terrea genomic DNA sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene ~90%
f11d3ca9-a1e6-4837-b650-a484df95176a_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured fungus genes for 18S rRNA, ITS1, 5.8S rRNA, ITS2, 28S rRNA, partial and complete sequence, clone: IU-FSC Fun24_FuC131 ~95%
95546689-6c4c-4be4-8698-f404a3f5f82b_x_af591219_c9d44752_0_trimmed	Included	Fungal	Solicoccozyma terrea genomic DNA sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene ~94%
77710a1b-ddd1-4e74-922e-57c8598a4a39_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured Clonostachys clone Reps_1228 18S ribosomal RNA gene, internal transcribed spacer 1, 5.8S ribosomal RNA gene, internal transcribed spacer 2, and 28S ribosomal RNA gene, complete sequence ~88%
424e47f5-56dd-4d05-b8bd-930f8c688365_x_af591219_c9d44752_0_trimmed	Included	Fungal	Naganishia randhawae isolate NWHC 46382-1563_3LNA small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~91%
f93267ca-d76a-4dc5-915b-02a1d6d22264_x_af591219_c9d44752_0_trimmed	Excluded	User skipped or timeout	N/A
5a524a31-bb1b-4d7d-a8fc-ce3795a2fce8_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured fungus clone ITS1_232 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~97%
4156c4c5-8a7d-4a45-aaf2-936d9ddb7a7d_x_af591219_c9d44752_0_trimmed	Included	Fungal	Coniochaeta sp. strain EXF-6850 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~88%
9ce03745-4958-44a2-b710-3b302a329530_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured fungus clone 036A28002 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~91%
34619bcc-b325-458a-93a5-9f1494d3ba80_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured fungus clone JR2 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~90%
fdc6707d-a54f-47eb-a4f6-b8cf7dbddf34_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Penicillium sp. strain MXJAL-504 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~84%
f7f6c49a-4e24-469e-a28b-cabe8638ef5b_x_af591219_c9d44752_0_trimmed	Included	Fungal	Naganishia randhawae isolate NWHC 46382-1563_3LNA small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~93%
673e0cd3-5bbf-4c80-a1a3-5f63f0f95f68_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured fungus clone 107A70762 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~93%
a3cfb1e2-9f27-4b67-b078-6848f0986b12_x_af591219_c9d44752_0_trimmed	Included	Fungal	Solicoccozyma terrea genomic DNA sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene ~92%
e5a91bb4-39c5-4a88-b7e6-e6a97ceff8f4_x_af591219_c9d44752_0_trimmed	Included	Fungal	Aspergillus galapagensis strain CBS 117522 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~89%
aa32b0f8-ce61-4469-99a1-dd5be51b4550_x_af591219_c9d44752_0_trimmed	Included	Fungal	Naganishia randhawae isolate NWHC 46382-1563_3LNA small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~91%
da7a10a2-741a-4551-8dc7-a682d1c09922_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured fungus clone ITS1F_22c.F66N0BQ01CJAA8 internal transcribed spacer 1, partial sequence ~95%
f99c3ca3-00f1-49a1-b65e-0278af8b0dd5_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured fungus clone OTU_813_353_3425 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~94%
8c6a22c9-a848-4909-a934-0a456db53ccf_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured fungus clone 036A26340 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~91%
fd63f977-e35d-466c-b26e-7b7bad5c3694_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured fungus clone OTU36-S-107-VCQM-c 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~93%
4e3e1eb5-f104-45e5-bdce-682c4be1681f_x_af591219_c9d44752_0_trimmed	Included	Fungal	Penicillium sp. 5621 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~88%
bd1c7e8a-8a2a-4120-b2b1-8cf26e06e146_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured Cryptococcus ITS1, 5.8S rRNA gene and ITS2, clone B9-9 ~92%
e21c7417-bb82-42d5-a427-c0056a1ab1dc_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone 037A37561 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~77%
693222b9-aabd-4f5b-80e4-d8f4b4171aef_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone C1_AF7 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~78%
76a55dc7-a611-44af-ab96-1d808616dda3_x_af591219_c9d44752_0_trimmed	Included	Fungal	Coniochaeta sp. strain EXF-6850 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~90%
